No:,3 month,1 month,1 week,Patients num,,,,,,
800,1,1,0.755,96,,,,,,
801,1,1,1.199,96,,,,,,
802,1,1,0.995,89,,,,,,
803,1,1,1.117,102,,,,,,
804,1,1,0.937,73,,,,,,
805,1,1,1,64,,,,,,
806,1,1,0.882,40,,,,,,
807,1,1,1.194,51,,,,,,
808,1,1,1.167,103,,,,,,
809,1,1,1,72,,,,,,
810,1,1,1.488,40,,,,,,
811,1,1,1.176,36,,,,,,
812,1,1,1,92,,,,,,
813,1,1,1.066,33,,,,,,
814,1,1,1,34,,,,,,
815,1,1,1,43,,,,,,
816,1,1,1,112,,,,,,
817,1,1,0.251,94,,,,,,
818,1,1,1.612,104,,,,,,
819,1,1,1,102,,,,,,
820,1,1,0.964,55,,,,,,
821,1,1,1.119,66,,,,,,
822,1,1,1,51,,,,,,
823,1,1,1,59,,,,,,
824,1,0.998,1.266,138,,,,,,
825,1,1,1,40,,,,,,
826,1,1,1.227,34,,,,,,
827,1,1,1.5,69,,,,,,
828,1,1,0.879,79,,,,,,
829,1,1,1,146,,,,,,
830,1,1,1,96,,,,,,
831,1,1,0.841,40,,,,,,
832,1,1,1.148,27,,,,,,
833,1,1,1,85,,,,,,
834,1,1,0.541,41,,,,,,
835,1,1,1,75,,,,,,
836,1,1,1,63,,,,,,
837,1,1,1.197,61,,,,,,
838,1,1,1.354,73,,,,,,
839,1,1,3.11,77,,,,,,
840,1,1,1,102,,,,,,
841,1,1,1.048,97,,,,,,
842,1,1,1,82,,,,,,
843,1,1,1.174,111,,,,,,
844,1,1,1,119,,,,,,
845,1,1,1,74,,,,,,
846,1,1,1,78,,,,,,
847,1,1,1,89,,,,,,
848,1,1,1.92,106,,,,,,
849,1,1,0.943,61,,,,,,
850,1,1,1,36,,,,,,
851,1,1,1.02,48,,,,,,
852,1,1,1.159,86,,,,,,
853,1,1,0.785,101,,,,,,
854,1,1,0.711,65,,,,,,
855,1,1,0.818,36,,,,,,
856,1,1,1,47,,,,,,
857,1,1,1,31,,,,,,
858,1,1,1.164,55,,,,,,
859,1,1,1,30,,,,,,
860,1,1,1,60,,,,,,
861,1,1,0.541,56,,,,,,
862,1,1,1.064,31,,,,,,
863,1,1,0.951,33,,,,,,
864,1,1,1.966,53,,,,,,
865,1,1,0.309,60,,,,,,
866,1,1,0.939,77,,,,,,
867,1,1,1,70,,,,,,
868,1,1,0.916,104,,,,,,
869,1,1,2.2,36,,,,,,
870,1,1,1,94,,,,,,
871,1,1,0.446,51,,,,,,
872,1,1,1.012,69,,,,,,
873,1,1,1,47,,,,,,
874,1,1,0.54,60,,,,,,
875,1,1,1.001,23,,,,,,
876,1,1,1.024,62,,,,,,
877,1,1,0.984,26,,,,,,
878,1,1,1,72,,,,,,
879,1,1,1.311,55,,,,,,
880,1,1,0.999,36,,,,,,
881,1,1,1,93,,,,,,
882,1,1,1,41,,,,,,
883,1,1,1.172,29,,,,,,
884,1,1,0.537,76,,,,,,
885,1,1,1,104,,,,,,
886,1,1,0.396,106,,,,,,
887,1,1,1.011,51,,,,,,
888,1,0.986,0.557,39,,,,,,
889,1,1,0.251,52,,,,,,
890,1,1,1.108,65,,,,,,
891,1,1,1.165,51,,,,,,
892,1,1,0.512,90,,,,,,
893,1,1,1.053,80,,,,,,
894,1,1,1,47,,,,,,
895,1,1.004,1,93,,,,,,
896,1,1,1,31,,,,,,
897,1,1,0.3,59,,,,,,
898,1,1,1,36,,,,,,
899,1,1,1.088,115,,,,,,
900,1,1,1.01,107,,,,,,
901,1,1,1,25,,,,,,
902,1,1,1.044,125,,,,,,
903,1,1,0.685,102,,,,,,
904,1,1,0.921,77,,,,,,
905,1,1,1,60,,,,,,
906,1,1,1,66,,,,,,
907,1,1,4.611,126,,,,,,
908,1,1,1,63,,,,,,
909,1,1,0.313,27,,,,,,
910,1,1,1.253,56,,,,,,
911,1,1,1,81,,,,,,
912,1,1,1.11,59,,,,,,
913,1,1,0.915,41,,,,,,
914,1,1,1.359,127,,,,,,
915,1,1,1,60,,,,,,
916,1,1,1.962,49,,,,,,
917,1,1,1.05,32,,,,,,
918,1,1,3.998,60,,,,,,
919,1,1,1,44,,,,,,
920,1,1,1.045,40,,,,,,
921,1,1,1.096,33,,,,,,
922,1,1,0.688,109,,,,,,
923,1,1,1,85,,,,,,
924,1,1,0.493,96,,,,,,
925,1,1,1,51,,,,,,
926,1,1,1,128,,,,,,
927,1,1.001,0.553,51,,,,,,
928,1,1,1.832,37,,,,,,
929,1,1.082,1.147,130,,,,,,
930,1,1,1.17,130,,,,,,
931,1,1,1,33,,,,,,
932,1,1,0.627,98,,,,,,
933,1,1,1,87,,,,,,
934,1,1,1,55,,,,,,
935,1,1,1,32,,,,,,
936,1,1,1.289,66,,,,,,
937,1,1,1,66,,,,,,
938,1,0.933,0.371,57,,,,,,
939,1,1,0.981,44,,,,,,
940,1,1,1,27,,,,,,
941,1,1,1,41,,,,,,
942,1,1,0.511,106,,,,,,
943,1,1,1,79,,,,,,
944,1,1,1.134,93,,,,,,
945,1,1,0.964,115,,,,,,
946,1,1,0.998,92,,,,,,
947,1,1,1.156,99,,,,,,
948,1,1,1.808,21,,,,,,
949,1,1,1,80,,,,,,
950,1,1,1,34,,,,,,
951,1,1,1.424,45,,,,,,
952,1,1,1.462,41,,,,,,
953,1,1,1,33,,,,,,
954,1,1,1,101,,,,,,
955,1,1,1,27,,,,,,
956,1,1,0.748,92,,,,,,
957,1,1,1.006,86,,,,,,
958,1,1,1.089,39,,,,,,
959,1,1,1.239,106,,,,,,
960,1,1,1,112,,,,,,
961,1,1,1.682,121,,,,,,
962,1,1,0.617,32,,,,,,
963,1,1,1,35,,,,,,
964,1,1,1.021,87,,,,,,
965,1,1,1,36,,,,,,
966,1,1,1.089,22,,,,,,
967,1,1,1.049,118,,,,,,
968,1,1,1,112,,,,,,
969,1,1,0.58,50,,,,,,
970,1,1,1.415,31,,,,,,
971,1,1,1,57,,,,,,
972,1,1,1.316,81,,,,,,
973,1,1,1,100,,,,,,
974,1,1,1.95,88,,,,,,
975,1,1,1.236,70,,,,,,
976,1,1,1,48,,,,,,
977,1,1,1,68,,,,,,
978,1,1,2.266,40,,,,,,
979,1,1,1,82,,,,,,
980,1,1,0.609,73,,,,,,
981,1,1,1.038,75,,,,,,
982,1,1,1,87,,,,,,
983,1,1,0.673,70,,,,,,
984,1,1,1,33,,,,,,
985,1,1,0.812,32,,,,,,
986,1,1,2.996,64,,,,,,
987,1,1,1,103,,,,,,
988,1,1,3.035,121,,,,,,
989,1,1,1,78,,,,,,
990,1,1,1.32,103,,,,,,
991,1,1,1.008,84,,,,,,
992,1,0.999,1.016,63,,,,,,
993,1,1,1.051,89,,,,,,
994,1,1,1.015,31,,,,,,
995,1,1,0.504,73,,,,,,
996,1,1,0.617,73,,,,,,
997,1,1,1,32,,,,,,
998,1,1,1.376,37,,,,,,
999,1,1,1.379,65,,,,,,
1000,1,1,1.006,56,,,,,,
1001,1,1.001,3.781,105,,,,,,
1002,1,1,1,77,,,,,,
1003,1,1,1,107,,,,,,
1004,1,1,0.842,35,,,,,,
1005,1,1,1.168,46,,,,,,
1006,1,1,1,76,,,,,,
1007,1,1,1.127,108,,,,,,
1008,1,1,1,35,,,,,,
1009,1,1,1.086,109,,,,,,
1010,1,1,0.311,50,,,,,,
1011,1,1,1.161,64,,,,,,
1012,1,1,1.237,75,,,,,,
1013,1,1,1.167,112,,,,,,
1014,1,1,1,98,,,,,,
1015,1,1,1.256,94,,,,,,
1016,1,1,3.65,39,,,,,,
1017,1,1,1,37,,,,,,
1018,1,1,1,25,,,,,,
1019,1,1,1,35,,,,,,
1020,1,1,2.394,67,,,,,,
1021,1,1,1,134,,,,,,
1022,1,1,1,94,,,,,,
1023,1,1,1,22,,,,,,
1024,1,1,0.537,128,,,,,,
1025,1,1,1.858,48,,,,,,
1026,1,1,1.062,88,,,,,,
1027,1,1,1.314,72,,,,,,
1028,1,1,0.441,93,,,,,,
1029,1,1,1.194,58,,,,,,
1030,1,1,1.147,92,,,,,,
1031,1,1,2.956,85,,,,,,
1032,1,1.001,1.188,63,,,,,,
1033,1,1,1.085,29,,,,,,
1034,1,1,0.672,54,,,,,,
1035,1,1,0.58,58,,,,,,
1036,1,1,0.301,65,,,,,,
1037,1,1,1.112,88,,,,,,
1038,1,1,1,37,,,,,,
1039,1,1,1,23,,,,,,
1040,1,1,1,62,,,,,,
1041,1,1,1.902,60,,,,,,
1042,1,1,0.819,78,,,,,,
1043,1,1,1,64,,,,,,
1044,1,1,1.165,86,,,,,,
1045,1,1,0.268,47,,,,,,
1046,1,1,0.686,32,,,,,,
1047,1,1,1,62,,,,,,
1048,1,1,3.03,66,,,,,,
1049,1,1,3.435,95,,,,,,
1050,1,1.001,2.508,109,,,,,,
1051,1,1,1,80,,,,,,
1052,1,1,0.978,63,,,,,,
1053,1,1,1.168,99,,,,,,
1054,1,1,1.134,95,,,,,,
1055,1,1,0.998,62,,,,,,
1056,1,1,1,57,,,,,,
1057,1,1,1.519,123,,,,,,
1058,1,1,1,53,,,,,,
1059,1,1,1.266,107,,,,,,
1060,1,1,1,74,,,,,,
1061,1,1,2.112,60,,,,,,
1062,1,1,1.058,70,,,,,,
1063,1,1,1.103,47,,,,,,
1064,1,1,1,147,,,,,,
1065,1,1,1.037,59,,,,,,
1066,1,1,1,46,,,,,,
1067,1,1,2.299,42,,,,,,
1068,1,1,1,80,,,,,,
1069,1,1,1,93,,,,,,
1070,1,1,1,41,,,,,,
1071,1,1,2.846,94,,,,,,
1072,1,1,1.117,80,,,,,,
1073,1,1,1.087,73,,,,,,
1074,1,1,1.014,42,,,,,,
1075,1,1,4.112,100,,,,,,
1076,1,1,0.91,39,,,,,,
1077,1,1,1,92,,,,,,
1078,1,1,1.019,40,,,,,,
1079,1,1,0.954,75,,,,,,
1080,1,1,1,75,,,,,,
1081,1,1,1,71,,,,,,
1082,1,1,1,73,,,,,,
1083,1,1,1,25,,,,,,
1084,1,1,1,61,,,,,,
1085,1,1,1,61,,,,,,
1086,1,1,1,44,,,,,,
1087,1,1,1,94,,,,,,
1088,1,1,1.043,87,,,,,,
1089,1,1,1.086,29,,,,,,
1090,1,1,0.831,18,,,,,,
1091,1,1,0.921,94,,,,,,
1092,1,1,1.174,123,,,,,,
1093,1,1,1.233,31,,,,,,
1094,1,1,0.777,103,,,,,,
1095,1,1,1,49,,,,,,
1096,1,1,0.457,82,,,,,,
1097,1,1,1,71,,,,,,
1098,1,1,0.231,114,,,,,,
1099,1,1,1,81,,,,,,
1100,1,1,1.274,95,,,,,,
1101,1,1,1.184,54,,,,,,
1102,1,1,1.257,33,,,,,,
1103,1,1,1.03,116,,,,,,
1104,1,1,1.038,91,,,,,,
1105,1,1,1,104,,,,,,
1106,1,1,1,53,,,,,,
1107,1,1,0.486,60,,,,,,
1108,1,1,0.422,77,,,,,,
1109,1,1,1,51,,,,,,
1110,1,1,1,100,,,,,,
1111,1,1,1,52,,,,,,
1112,1,1,1,73,,,,,,
1113,1,1,0.919,78,,,,,,
1114,1,1,1.496,96,,,,,,
1115,1,1,0.896,29,,,,,,
1116,1,1,0.97,56,,,,,,
1117,1,1,1.017,119,,,,,,
1118,1,1,1,46,,,,,,
1119,1,1,0.869,66,,,,,,
1120,1,1,1,87,,,,,,
1121,1,1,1.34,106,,,,,,
1122,1,1,1,31,,,,,,
1123,1,1,1.148,74,,,,,,
1124,1,1,1,100,,,,,,
1125,1,0.999,1.027,70,,,,,,
1126,1,1,1.025,54,,,,,,
1127,1,1,1.022,117,,,,,,
1128,1,1,1,51,,,,,,
1129,1,1,2.052,80,,,,,,
1130,1,1,1,81,,,,,,
1131,1,1,1,103,,,,,,
1132,1,1,0.732,79,,,,,,
1133,1,1,1,59,,,,,,
1134,1,1,1.246,96,,,,,,
1135,1,1,1.011,119,,,,,,
1136,1,1,1.038,53,,,,,,
1137,1,1,1,106,,,,,,
1138,1,1,0.966,74,,,,,,
1139,1,1,2.465,86,,,,,,
1140,1,1,3.351,122,,,,,,
1141,1,1,2.48,75,,,,,,
1142,1,1,0.999,58,,,,,,
1143,1,1,1,51,,,,,,
1144,1,1,1.011,40,,,,,,
1145,1,1,1,75,,,,,,
1146,1,1,0.507,70,,,,,,
1147,1,1,1,70,,,,,,
1148,1,1,1,43,,,,,,
1149,1,1,1,105,,,,,,
1150,1,1.001,1,58,,,,,,
1151,1,1,1,76,,,,,,
1152,1,1,1,38,,,,,,
1153,1,1,0.947,69,,,,,,
1154,1,0.997,0.992,92,,,,,,
1155,1,1,1.375,87,,,,,,
1156,1,1,4.319,86,,,,,,
1157,1,1,0.724,45,,,,,,
1158,1,1,0.982,36,,,,,,
1159,1,1,0.422,46,,,,,,
1160,1,1,1.077,87,,,,,,
1161,1,1,1,66,,,,,,
1162,1,1,0.993,75,,,,,,
1163,1,1,1,82,,,,,,
1164,1,1,1,69,,,,,,
1165,1,1,1.444,37,,,,,,
1166,1,1,1.724,25,,,,,,
1167,1,1,1.086,66,,,,,,
1168,1,1,1.457,68,,,,,,
1169,1,1,1,77,,,,,,
1170,1,1,0.822,77,,,,,,
1171,1,1,1.835,42,,,,,,
1172,1,1,1.578,59,,,,,,
1173,1,1,0.911,25,,,,,,
1174,1,1,0.871,34,,,,,,
1175,1,1,1,60,,,,,,
1176,1,1,1,27,,,,,,
1177,1,1,0.868,63,,,,,,
1178,1,1,1.229,103,,,,,,
1179,1,1,1,89,,,,,,
1180,1,1,1,47,,,,,,
1181,1,1,0.915,66,,,,,,
1182,1,1,0.916,55,,,,,,
1183,1,1.004,0.571,108,,,,,,
1184,1,1,1,40,,,,,,
1185,1,1,0.534,70,,,,,,
1186,1,1,0.455,62,,,,,,
1187,1,1,1.021,55,,,,,,
1188,1,1,2.765,105,,,,,,
1189,1,1,2.478,123,,,,,,
1190,1,1,1,35,,,,,,
1191,1,1,1.95,119,,,,,,
1192,1,1,1.666,90,,,,,,
1193,1,0.999,1,36,,,,,,
1194,1,1,1.06,80,,,,,,
1195,1,1,1.173,111,,,,,,
1196,1,1,1.584,42,,,,,,
1197,1,1,0.366,73,,,,,,
1198,1,1,3.375,100,,,,,,
1199,1,0.999,1.197,96,,,,,,
1200,1,1,1.208,36,,,,,,
1201,1,1,1,27,,,,,,
1202,1,1,1,99,,,,,,
1203,1,1,1,43,,,,,,
1204,1,1,1,67,,,,,,
1205,1,1,1,57,,,,,,
1206,1,1,1,103,,,,,,
1207,1,1,0.997,50,,,,,,
1208,1,1,0.959,84,,,,,,
1209,1,1,1,57,,,,,,
1210,1,1,1,97,,,,,,
1211,1,1,0.41,58,,,,,,
1212,1,1,1,82,,,,,,
1213,1,1,1,97,,,,,,
1214,1,1,0.926,43,,,,,,
1215,1,1,1,48,,,,,,
1216,1,1,0.964,115,,,,,,
1217,1,1,1,84,,,,,,
1218,1,1,1,43,,,,,,
1219,1,1,0.788,74,,,,,,
1220,1,1,0.805,99,,,,,,
1221,1,1,1,27,,,,,,
1222,1,1,1.605,108,,,,,,
1223,1,1,1,97,,,,,,
1224,1,1,1.958,108,,,,,,
1225,1,1,1,26,,,,,,
1226,1,1,1.092,67,,,,,,
1227,1,1,1,36,,,,,,
1228,1,1,0.511,67,,,,,,
1229,1,1,1,32,,,,,,
1230,1,1,1.72,84,,,,,,
1231,1,1,1.476,120,,,,,,
1232,1,1,1,36,,,,,,
1233,1,1,3.711,74,,,,,,
1234,1,0.976,1,75,,,,,,
1235,1,1,1.081,28,,,,,,
1236,1,1,1,31,,,,,,
1237,1,1,0.935,155,,,,,,
1238,1,1,0.6,95,,,,,,
1239,1,1,2.754,84,,,,,,
1240,1,1,1,35,,,,,,
1241,1,1,1,53,,,,,,
1242,1,1,1.806,41,,,,,,
1243,1,1,0.987,77,,,,,,
1244,1,1,1.027,126,,,,,,
1245,1,1,1,82,,,,,,
1246,1,1.004,1,109,,,,,,
1247,1,1,1,40,,,,,,
1248,1,1,1,28,,,,,,
1249,1,1,1,82,,,,,,
1250,1,1,1.152,102,,,,,,
1251,1,1,1,73,,,,,,
1252,1,1,0.692,109,,,,,,
1253,1,1,1,75,,,,,,
1254,1,1,1,64,,,,,,
1255,1,1,1.064,78,,,,,,
1256,1,1,0.826,135,,,,,,
1257,1,1,1,96,,,,,,
1258,1,1,1,37,,,,,,
1259,1,1,1,84,,,,,,
1260,1,1,1.268,89,,,,,,
1261,1,1,1.001,87,,,,,,
1262,1,1,1.072,78,,,,,,
1263,1,1,0.759,118,,,,,,
1264,1,1,1,102,,,,,,
1265,1,1,1.716,31,,,,,,
1266,1,1,1,55,,,,,,
1267,1,1,1.728,31,,,,,,
1268,1,1,0.85,56,,,,,,
1269,1,1,1,93,,,,,,
1270,1,1,1.004,68,,,,,,
1271,1,1,1.023,41,,,,,,
1272,1,1,1,82,,,,,,
1273,1,1,1.093,105,,,,,,
1274,1,1,1.058,63,,,,,,
1275,1,1,1.084,48,,,,,,
1276,1,1,0.626,53,,,,,,
1277,1,1,1.218,66,,,,,,
1278,1,1,1,87,,,,,,
1279,1,1,1,34,,,,,,
1280,1,1,0.951,72,,,,,,
1281,1,1,1.26,65,,,,,,
1282,1,1,1,86,,,,,,
1283,1,1,1,108,,,,,,
1284,1,1,0.605,42,,,,,,
1285,1,1,1,42,,,,,,
1286,1,1,0.944,89,,,,,,
1287,1,1,4.328,77,,,,,,
1288,1,1,1.437,71,,,,,,
1289,1,1,1.024,96,,,,,,
1290,1,1,0.53,83,,,,,,
1291,1,0.999,1.326,42,,,,,,
1292,1,1,0.941,86,,,,,,
1293,1,1,0.872,64,,,,,,
1294,1,1.023,1,159,,,,,,
1295,1,1,1.153,38,,,,,,
1296,1,1,1,44,,,,,,
1297,1,1,1,26,,,,,,
1298,1,1,1,68,,,,,,
1299,1,1,1.545,54,,,,,,
1300,1,1,1.25,37,,,,,,
1301,1,1,1.559,113,,,,,,
1302,1,1,1,107,,,,,,
1303,1,1,1,66,,,,,,
1304,1,1,1,87,,,,,,
1305,1,1,2.471,73,,,,,,
1306,1,1,1,64,,,,,,
1307,1,1,1,56,,,,,,
1308,1,1,1,72,,,,,,
1309,1,1,1,123,,,,,,
1310,1,1,0.982,104,,,,,,
1311,1,1,1,78,,,,,,
1312,1,1,1,63,,,,,,
1313,1,1,1,47,,,,,,
1314,1,1,0.344,34,,,,,,
1315,1,1,1.809,68,,,,,,
1316,1,1,1,31,,,,,,
1317,1,1,1,111,,,,,,
1318,1,1,0.561,75,,,,,,
1319,1,1,0.974,44,,,,,,
1320,1,1,1,54,,,,,,
1321,1,1,1.19,86,,,,,,
1322,1,1,1,84,,,,,,
1323,1,1,0.915,103,,,,,,
1324,1,1,1.243,136,,,,,,
1325,1,1,0.955,64,,,,,,
1326,1,1,1,40,,,,,,
1327,1,1,3.232,34,,,,,,
1328,1,1,1.159,85,,,,,,
1329,1,1,1,84,,,,,,
1330,1,1,1.044,74,,,,,,
1331,1,1,0.679,109,,,,,,
1332,1,1,1,103,,,,,,
1333,1,1,1.347,27,,,,,,
1334,1,1,3.039,79,,,,,,
1335,1,1,0.309,81,,,,,,
1336,1,0.999,0.396,80,,,,,,
1337,1,1,1,55,,,,,,
1338,1,1,1,105,,,,,,
1339,1,1.002,1,44,,,,,,
1340,1,1,0.374,31,,,,,,
1341,1,1,0.958,50,,,,,,
1342,1,1,1,35,,,,,,
1343,1,1,1,73,,,,,,
1344,1,1,0.627,50,,,,,,
1345,1,0.999,1,41,,,,,,
1346,1,1,0.943,67,,,,,,
1347,1,1,1.114,63,,,,,,
1348,1,1,1.028,120,,,,,,
1349,1,1,1,89,,,,,,
1350,1,1,0.415,41,,,,,,
1351,1,1,1,106,,,,,,
1352,1,1,0.402,66,,,,,,
1353,1,1,1,36,,,,,,
1354,1,1,1,40,,,,,,
1355,1,1,0.979,75,,,,,,
1356,1,1,0.839,48,,,,,,
1357,1,1,1,27,,,,,,
1358,1,1,1,56,,,,,,
1359,1,1,1.007,65,,,,,,
1360,1,1,1.167,47,,,,,,
1361,1,1,0.831,94,,,,,,
1362,1,1,1,95,,,,,,
1363,1,1,1,58,,,,,,
1364,1,1,1,36,,,,,,
1365,1,1,1,30,,,,,,
1366,1,1,1,114,,,,,,
1367,1,1,0.436,66,,,,,,
1368,1,1,1,44,,,,,,
1369,1,1,0.632,95,,,,,,
1370,1,1,1.215,65,,,,,,
1371,1,1,1.37,33,,,,,,
1372,1,1,1.819,31,,,,,,
1373,1,1,1,79,,,,,,
1374,1,1,1.148,89,,,,,,
1375,1,1,1,68,,,,,,
1376,1,1,1,88,,,,,,
1377,1,1,1,24,,,,,,
1378,1,1,1,24,,,,,,
1379,1,1,1.008,73,,,,,,
1380,1,1,2.234,82,,,,,,
1381,1,1,1,39,,,,,,
1382,1,1,1.285,93,,,,,,
1383,1,1,1,68,,,,,,
1384,1,1,1.995,46,,,,,,
1385,1,1,0.419,100,,,,,,
1386,1,1,1,85,,,,,,
1387,1,1,1,141,,,,,,
1388,1,1,1,67,,,,,,
1389,1,1,1.076,36,,,,,,
1390,1,1,1,46,,,,,,
1391,1,1,0.948,53,,,,,,
1392,1,1,1,33,,,,,,
1393,1,1,0.98,29,,,,,,
1394,1,1,1.275,85,,,,,,
1395,1,1,1,48,,,,,,
1396,1,1,1,29,,,,,,
1397,1,1,1.071,54,,,,,,
1398,1,1,1.243,130,,,,,,
1399,1,1,0.309,47,,,,,,
1400,1,1,1,77,,,,,,
1401,1,1,1,29,,,,,,
1402,1,1,0.521,34,,,,,,
1403,1,1,3.009,71,,,,,,
1404,1,1,2.82,57,,,,,,
1405,1,1,1,29,,,,,,
1406,1,1,0.89,39,,,,,,
1407,1,1,1.969,77,,,,,,
1408,1,1,0.983,93,,,,,,
1409,1,1,1.049,52,,,,,,
1410,1,1,2.559,76,,,,,,
1411,1,1,1,52,,,,,,
1412,1,1,1.015,113,,,,,,
1413,1,1,1,72,,,,,,
1414,1,1,1.012,88,,,,,,
1415,1,1,1,82,,,,,,
1416,1,1,1,96,,,,,,
1417,1,1,1,80,,,,,,
1418,1,1,0.991,92,,,,,,
1419,1,1,0.646,115,,,,,,
1420,1,1,1.02,34,,,,,,
1421,1,1,1,63,,,,,,
1422,1,1,1,49,,,,,,
1423,1,1,1,71,,,,,,
1424,1,1.001,0.936,143,,,,,,
1425,1,1,1.151,97,,,,,,
1426,1,1,1,74,,,,,,
1427,1,1,1,73,,,,,,
1428,1,1,1,43,,,,,,
1429,1,1,1,62,,,,,,
1430,1,1,1,85,,,,,,
1431,1,1,1,103,,,,,,
1432,1,1,0.489,52,,,,,,
1433,1,1,1,34,,,,,,
1434,1,1,1.057,55,,,,,,
1435,1,1,1,65,,,,,,
1436,1,1,1,104,,,,,,
1437,1,1,1.028,25,,,,,,
1438,1,1,1,107,,,,,,
1439,1,1,1.3,84,,,,,,
1440,1,1,1,81,,,,,,
1441,1,1,1.027,42,,,,,,
1442,1,1,1,63,,,,,,
1443,1,1,0.358,85,,,,,,
1444,1,1,0.291,98,,,,,,
1445,1,1,0.597,62,,,,,,
1446,1,1,1.134,133,,,,,,
1447,1,1,1,81,,,,,,
1448,1,1,0.51,50,,,,,,
1449,1,1,1.147,41,,,,,,
1450,1,1,0.971,16,,,,,,
1451,1,1,1,76,,,,,,
1452,1,1,1,27,,,,,,
1453,1,1,1.306,22,,,,,,
1454,1,1,1.184,70,,,,,,
1455,1,1,1.102,80,,,,,,
1456,1,1,1,66,,,,,,
1457,1,1,1,64,,,,,,
1458,1,1,1.157,123,,,,,,
1459,1,1,0.734,90,,,,,,
1460,1,1,1,61,,,,,,
1461,1,1,1.046,71,,,,,,
1462,1,1,1,38,,,,,,
1463,1,1,1,89,,,,,,
1464,1,1,1.693,44,,,,,,
1465,1,1,0.394,54,,,,,,
1466,1,1,0.674,57,,,,,,
1467,1,1,1.17,52,,,,,,
1468,1,1,0.973,73,,,,,,
1469,1,1,0.989,110,,,,,,
1470,1,1,1,102,,,,,,
1471,1,1,1,29,,,,,,
1472,1,1,1,60,,,,,,
1473,1,1,0.341,64,,,,,,
1474,1,1,1.891,62,,,,,,
1475,1,1,1,73,,,,,,
1476,1,1,1.043,94,,,,,,
1477,1,1,1,32,,,,,,
1478,1,1,0.959,22,,,,,,
1479,1,1,3.313,120,,,,,,
1480,1,1,1,43,,,,,,
1481,1,1,1,95,,,,,,
1482,1,1,0.997,42,,,,,,
1483,1,1,1.08,127,,,,,,
1484,1,1,1,42,,,,,,
1485,1,1,1.105,68,,,,,,
1486,1,1,0.94,84,,,,,,
1487,1,1,0.522,38,,,,,,
1488,1,1,1,108,,,,,,
1489,1,1,1.187,65,,,,,,
1490,1,1,0.309,45,,,,,,
1491,1,1,1.087,121,,,,,,
1492,1,1,0.799,41,,,,,,
1493,1,1,3.615,112,,,,,,
1494,1,1,0.373,86,,,,,,
1495,1,1,1,55,,,,,,
1496,1,1,1,141,,,,,,
1497,1,1,1.167,52,,,,,,
1498,1,1,1.215,79,,,,,,
1499,1,1,1,65,,,,,,
1500,1,1,1.468,104,,,,,,
1501,1,1,1.32,102,,,,,,
1502,1,1,1.058,45,,,,,,
1503,1,1,1.037,117,,,,,,
1504,1,1,0.879,51,,,,,,
1505,1,1,1,54,,,,,,
1506,1,1,0.99,32,,,,,,
1507,1,1,1,69,,,,,,
1508,1,1,0.94,20,,,,,,
1509,1,1,1,76,,,,,,
1510,1,1,1.038,40,,,,,,
1511,1,1,0.748,68,,,,,,
1512,1,1,1.783,31,,,,,,
1513,1,1,1,82,,,,,,
1514,1,1,1,66,,,,,,
1515,1,1,1,30,,,,,,
1516,1,1,0.466,34,,,,,,
1517,1,1,1.118,38,,,,,,
1518,1,1,1,48,,,,,,
1519,1,1,0.965,64,,,,,,
1520,1,1,2.364,72,,,,,,
1521,1,1.036,1,51,,,,,,
1522,1,1,1,80,,,,,,
1523,1,1,1.052,38,,,,,,
1524,1,1.001,0.89,125,,,,,,
1525,1,1,1.072,107,,,,,,
1526,1,1,1.142,91,,,,,,
1527,1,1,1,53,,,,,,
1528,1,1,1.043,105,,,,,,
1529,1,1,1,57,,,,,,
1530,1,1,1.15,48,,,,,,
1531,1,1,1,50,,,,,,
1532,1,1,1,65,,,,,,
1533,1,0.999,1.278,65,,,,,,
1534,1,1,1,77,,,,,,
1535,1,1,1.116,52,,,,,,
1536,1,1,0.946,87,,,,,,
1537,1,1,1,74,,,,,,
1538,1,1,1,24,,,,,,
1539,1,1,1,27,,,,,,
1540,1,1,2.438,75,,,,,,
1541,1,1,1.83,110,,,,,,
1542,1,1,1.213,27,,,,,,
1543,1,1,1.037,101,,,,,,
1544,1,1,1.536,72,,,,,,
1545,1,1,1.746,56,,,,,,
1546,1,1,1.639,44,,,,,,
1547,1,1,0.571,94,,,,,,
1548,1,1,1,78,,,,,,
1549,1,1,1,27,,,,,,
1550,1,1,0.504,83,,,,,,
1551,1,1,0.541,81,,,,,,
1552,1,1,1,66,,,,,,
1553,1,1,0.914,82,,,,,,
1554,1,1,1.06,84,,,,,,
1555,1,1,1.027,104,,,,,,
1556,1,1,1,46,,,,,,
1557,1,1,1,58,,,,,,
1558,1,1,0.976,40,,,,,,
1559,1,1,1.171,72,,,,,,
1560,1,1,1.921,88,,,,,,
1561,1,1,1,83,,,,,,
1562,1,1,1,63,,,,,,
1563,1,1,1.034,37,,,,,,
1564,1,1,1,68,,,,,,
1565,1,1,1.45,28,,,,,,
1566,1,1,1.619,93,,,,,,
1567,1,1,1.2,142,,,,,,
1568,1,1,1,40,,,,,,
1569,1,1,1,52,,,,,,
1570,1,1,0.971,87,,,,,,
1571,1,1,0.73,53,,,,,,
1572,1,1,0.589,57,,,,,,
1573,1,1,0.869,43,,,,,,
1574,1,1.004,2.68,68,,,,,,
